numar_factura,numar_comanda,cod_articol,id_cantitate
2411000532,2051763,2808652,1||2051763||1||7
2411000532,2051763,4806429,1||2051763||1||8
2411000532,2051763,5753538,1||2051763||1||9
2411000535,2051959,2566359,1||2051959||1||3
2411000535,2051959,2797347,1||2051959||1||4
2411000535,2051959,3223507,1||2051959||1||2
2411000535,2051959,4981355,1||2051959||1||1
2411000537,2051745,2844424,1||2051745||1||2
2411000537,2051745,3783025,1||2051745||1||1
2411000537,2051745,5695405,1||2051745||1||3
2411000540,2052110,2532077,1||2052110||1||2
2411000540,2052110,3223507,1||2052110||1||9
2411000540,2052110,3455876,1||2052110||1||8
2411000540,2052110,3529837,1||2052110||1||4
2411000540,2052110,3737437,1||2052110||1||1
2411000540,2052110,3749178,1||2052110||1||3
2411000540,2052110,3749276,1||2052110||1||6
2411000540,2052110,3749293,1||2052110||1||7
2411000540,2052110,3749357,1||2052110||1||5
2411000540,2052110,5440271,1||2052110||1||10
2411000543,2048743,4973713,1||2048743||1||1
2411000547,2052259,2225313,1||2052259||1||1
2411000548,2052282,1011179,1||2052282||1||1
2411000548,2052282,1011186,1||2052282||1||2
2411000549,2052294,2237160,1||2052294||1||2
2411000550,2052301,2339342,1||2052301||1||1
2411000552,2052396,3212700,1||2052396||1||1
2411000553,2052389,2345331,1||2052389||1||1
2411000553,2052389,2345360,1||2052389||1||2
2411000553,2052389,2345921,1||2052389||1||3
2411000567,2051912,3787878,1||2051912||2||1
2411000570,2053072,2227361,1||2053072||1||2
2411000570,2053072,2566358,1||2053072||1||1
2411000571,2050485,3223507,1||2050485||1||2
2411000571,2050485,4897843,1||2050485||1||1
2411000573,2052412,23706,1||2052412||1||1
2411000582,2053302,2339702,1||2053302||1||1
2411000583,2053376,3796421,1||2053376||1||1
2411000584,2053395,3789498,1||2053395||1||1
2411000584,2053395,3793362,1||2053395||1||2
2411000585,2053379,2249279,1||2053379||1||1
2411000585,2053379,3223507,1||2053379||1||2
2411000586,2053440,1596186,1||2053440||1||1
2411000591,2053604,5767015,1||2053604||1||1
2411000592,2053652,2339342,1||2053652||1||1
2411000592,2053652,2794924,1||2053652||1||2
2411000595,2053819,3224457,1||2053819||1||3
2411000595,2053819,3739713,1||2053819||1||1
2411000597,2053868,4757049,1||2053868||1||1
2411000597,2053868,4757050,1||2053868||1||2
2411000605,2052829,6160387,1||2052829||1||1
2411000609,2053857,1642549,1||2053857||1||6
2411000609,2053857,2571619,1||2053857||1||7
2411000609,2053857,5797178,1||2053857||1||8
2411000609,2053857,6160392,1||2053857||1||9
2411000611,2054085,23706,1||2054085||1||3
2411000611,2054085,23707,1||2054085||1||2
2411000611,2054085,3211802,1||2054085||1||1
2411000612,2054281,3211384,1||2054281||1||1
2411000615,2054629,21687,1||2054629||1||1
2411000616,2054389,2836196,1||2054389||1||2
2411000616,2054389,3154157,1||2054389||1||3
2411000616,2054389,5045921,1||2054389||1||4
2411000616,2054389,5495328,1||2054389||1||6
2411000616,2054389,5670229,1||2054389||1||5
2411000619,2054848,2798117,1||2054848||1||1
2411000621,2054851,2343257,1||2054851||1||14
2411000621,2054851,2532077,1||2054851||1||3
2411000621,2054851,2838799,1||2054851||1||8
2411000621,2054851,2932182,1||2054851||1||9
2411000621,2054851,3223507,1||2054851||1||11
2411000621,2054851,3737437,1||2054851||1||4
2411000621,2054851,3757628,1||2054851||1||6
2411000621,2054851,4757894,1||2054851||1||12
2411000621,2054851,5451866,1||2054851||1||10
2411000621,2054851,5620812,1||2054851||1||5
2411000622,2055095,6919,1||2055095||1||2
2411000622,2055095,3156471,1||2055095||1||1
2411000623,2055133,3531784,1||2055133||1||1
2411000624,2054684,2301019,1||2054684||1||1
2411000624,2054684,4806685,1||2054684||1||2
2411000629,2055314,2532077,1||2055314||1||3
2411000629,2055314,2838799,1||2055314||1||2
2411000629,2055314,2932182,1||2055314||1||1
2411000629,2055314,3223507,1||2055314||1||8
2411000629,2055314,3737437,1||2055314||1||4
2411000629,2055314,3749360,1||2055314||1||9
2411000629,2055314,3757628,1||2055314||1||6
2411000629,2055314,5451866,1||2055314||1||7
2411000629,2055314,5620812,1||2055314||1||5
2411000634,2055356,2542316,1||2055356||1||1
2411000634,2055356,3118747,1||2055356||1||3
2411000634,2055356,4896019,1||2055356||1||2
2411000636,2055446,2836551,1||2055446||1||1
2411000636,2055446,2836555,1||2055446||1||2
2411000636,2055446,3212588,1||2055446||1||3
2411000639,2055656,2345360,1||2055656||1||1
2411000640,2055681,1580604,1||2055681||1||1
2411000642,2055501,2542171,1||2055501||1||1
2411000642,2055501,3155747,1||2055501||1||2
2411000643,2055587,2800142,1||2055587||1||1
2411000651,2055773,1012788,1||2055773||1||1
2411000651,2055773,2297409,1||2055773||1||2
2411000653,2056171,2268315,1||2056171||1||1
2411000654,2055288,2340054,1||2055288||1||2
2411000654,2055288,3163169,1||2055288||1||5
2411000655,2056252,3286609,1||2056252||1||1
2411000657,2055917,4819633,1||2055917||1||2
2411000658,2056318,1010393,1||2056318||1||3
2411000658,2056318,3213390,1||2056318||1||1
2411000659,2056285,2237160,1||2056285||1||6
2411000659,2056285,2252923,1||2056285||1||3
2411000659,2056285,2269092,1||2056285||1||1
2411000659,2056285,2798117,1||2056285||1||2
2411000659,2056285,2840312,1||2056285||1||7
2411000659,2056285,3739713,1||2056285||1||5
2411000659,2056285,5033001,1||2056285||1||8
2411000661,2056059,1720546,1||2056059||1||1
2411000661,2056059,5753892,1||2056059||1||2
2411000662,2056394,1534061,1||2056394||1||1
2411000662,2056394,2836551,1||2056394||1||5
2411000662,2056394,3240640,1||2056394||1||2
2411000662,2056394,3739713,1||2056394||1||4
2411000662,2056394,4737288,1||2056394||1||3
2411000664,2056432,3739713,1||2056432||1||2
2411000664,2056432,4737288,1||2056432||1||1
2411000665,2052199,2652172,1||2052199||1||3
2411000666,2056544,2524958,1||2056544||1||1
2411000674,2056721,24042,1||2056721||1||1
2411000674,2056721,24043,1||2056721||1||2
2411000675,2056955,15833,1||2056955||1||1
2411000676,2056920,2816376,1||2056920||1||5
2411000676,2056920,2818608,1||2056920||1||4
2411000678,2056939,3287944,1||2056939||1||1
2411000681,2056898,2568629,1||2056898||1||3
2411000682,2057046,2839920,1||2057046||1||1
2411000687,2057265,758823,1||2057265||1||3
2411000687,2057265,1534157,1||2057265||1||2
2411000687,2057265,1578373,1||2057265||1||1
2411000687,2057265,2298417,1||2057265||1||8
2411000687,2057265,2574940,1||2057265||1||4
2411000687,2057265,2835797,1||2057265||1||5
2411000687,2057265,3223507,1||2057265||1||10
2411000687,2057265,3285512,1||2057265||1||9
2411000687,2057265,3737481,1||2057265||1||7
2411000687,2057265,3737485,1||2057265||1||6
2411000689,2056831,5799162,1||2056831||1||1
2411000690,2057342,3223507,1||2057342||1||2
2411000690,2057342,4897868,1||2057342||1||1
2411000693,2057502,2304024,1||2057502||1||1
2411000695,2057684,2830528,1||2057684||1||1
2411000696,2057779,4988,1||2057779||1||1
2411000698,2057850,2544947,1||2057850||1||1
2411000699,2057801,2798117,1||2057801||1||2
2411000699,2057801,5994187,1||2057801||1||1
2411000700,2057959,2249362,1||2057959||1||1
2411000700,2057959,2350629,1||2057959||1||2
2411000700,2057959,4767183,1||2057959||1||3
2411000706,2058098,5435293,1||2058098||1||1
2411000707,2058204,24259,1||2058204||1||1
2411000708,2058195,2544947,1||2058195||1||1
2411000709,2058069,1028922,1||2058069||1||2
2411000709,2058069,2230416,1||2058069||1||3
2411000709,2058069,2338758,1||2058069||1||4
2411000712,2058374,2813078,1||2058374||1||2
2411000712,2058374,5753837,1||2058374||1||1
2411000713,2058426,2566091,1||2058426||1||1
2411000713,2058426,3223947,1||2058426||1||2
2411000714,2058353,2532077,1||2058353||1||5
2411000714,2058353,2844557,1||2058353||1||6
2411000714,2058353,3737437,1||2058353||1||4
2411000714,2058353,3749178,1||2058353||1||1
2411000714,2058353,3749276,1||2058353||1||3
2411000714,2058353,3749335,1||2058353||1||2
2411000715,2058312,3285347,1||2058312||1||1
2411000718,2056790,4973713,1||2056790||1||1
2411000719,2058642,8776,1||2058642||1||1
2411000722,2058575,1595703,1||2058575||1||1
2411000729,2058115,2840541,1||2058115||1||2
2411000729,2058115,3749358,1||2058115||1||3
2411000729,2058115,4973289,1||2058115||1||5
2411000729,2058115,5648639,1||2058115||1||1
2411000733,2058481,2533312,1||2058481||1||3
2411000733,2058481,3102542,1||2058481||1||2
2411000733,2058481,3155076,1||2058481||1||1
2411000733,2058481,3286158,1||2058481||1||4
2411000734,2059181,75468,1||2059181||1||8
2411000734,2059181,1601813,1||2059181||1||10
2411000734,2059181,1604188,1||2059181||1||9
2411000734,2059181,2345331,1||2059181||1||4
2411000734,2059181,2345360,1||2059181||1||3
2411000734,2059181,2345921,1||2059181||1||2
2411000736,2060135,2566601,1||2060135||1||1
2411000736,2060135,4758423,1||2060135||1||2
2411000737,2030696,3223507,1||2030696||1||2
2411000737,2030696,4829123,1||2030696||1||1
2411000738,2060269,1211306,1||2060269||1||3
2411000738,2060269,2798117,1||2060269||1||2
2411000738,2060269,3155747,1||2060269||1||4
2411000738,2060269,5994187,1||2060269||1||1
2411000740,2059931,4798147,1||2059931||1||1
2411000740,2059931,5754537,1||2059931||1||2
2411000741,2060108,2798117,1||2060108||1||2
2411000741,2060108,5994187,1||2060108||1||1
2411000742,2058407,1592617,1||2058407||1||4
2411000742,2058407,2830528,1||2058407||1||2
2411000742,2058407,3212588,1||2058407||1||1
2411000743,2031640,3804159,1||2031640||2||5
2411000748,2060792,2836555,1||2060792||1||1
2411000750,2060813,2339702,1||2060813||1||1
2411000751,2061021,3749276,1||2061021||1||2
2411000754,2061061,3224381,1||2061061||1||1
2411000756,2061222,21687,1||2061222||1||1
2411000757,2061075,2541954,1||2061075||1||1
2411000757,2061075,2813078,1||2061075||1||5
2411000757,2061075,3223507,1||2061075||1||2
2411000757,2061075,5440271,1||2061075||1||3
2411000757,2061075,5754537,1||2061075||1||4
2411000758,2061102,2541511,1||2061102||1||1
2411000758,2061102,3739713,1||2061102||1||2
2411000759,2061117,3739713,1||2061117||1||1
2411000760,2061200,4986,1||2061200||1||5
2411000760,2061200,1579438,1||2061200||1||1
2411000760,2061200,2288501,1||2061200||1||2
2411000760,2061200,3223507,1||2061200||1||6
2411000761,2061304,4830440,1||2061304||1||1
2411000762,2061088,841584,1||2061088||1||2
2411000762,2061088,2304024,1||2061088||1||1
2411000762,2061088,2816376,1||2061088||1||4
2411000762,2061088,2818608,1||2061088||1||3
2411000762,2061088,5935836,1||2061088||1||5
2411000765,2061323,3224381,1||2061323||1||1
2411000766,2061392,2836861,1||2061392||1||1
2411000766,2061392,2840312,1||2061392||1||2
2411000767,2061308,5934674,1||2061308||1||1
2411000768,2061014,2307699,1||2061014||1||2
2411000768,2061014,3211406,1||2061014||1||7
2411000768,2061014,4757463,1||2061014||1||5
2411000770,2061376,2228727,1||2061376||6||1
2411000772,2061571,2252239,1||2061571||1||1
2411000774,2061613,2798117,1||2061613||1||2
2411000774,2061613,3152630,1||2061613||1||1
2411000776,2061815,3286609,1||2061815||1||1
2411000776,2061815,5819919,1||2061815||1||3
2411000776,2061815,5819920,1||2061815||1||4
2411000778,2060297,3212017,1||2060297||1||2
2411000780,2061742,2844424,1||2061742||1||1
2411000780,2061742,3224491,1||2061742||1||2
2411000781,2061373,70515,1||2061373||1||3
2411000781,2061373,711037,1||2061373||1||1
2411000781,2061373,2226300,1||2061373||1||2
2411000782,2061966,2297254,1||2061966||1||1
2411000782,2061966,4767183,1||2061966||1||2
2411000783,2061995,5767015,1||2061995||1||1
2411000791,2062176,2800114,1||2062176||1||2
2411000793,2062493,5819421,1||2062493||1||1
2411000795,2062596,2345331,1||2062596||1||7
2411000795,2062596,2345360,1||2062596||1||6
2411000795,2062596,2345921,1||2062596||1||9
2411000795,2062596,2795663,1||2062596||1||5
2411000795,2062596,3214915,1||2062596||1||4
2411000795,2062596,4806084,1||2062596||1||3
2411000797,2062131,2268315,1||2062131||1||2
2411000797,2062131,4759708,1||2062131||1||4
2411000800,2062739,2541511,1||2062739||1||1
2411000802,2060994,2250020,1||2060994||1||10
2411000802,2060994,2791556,1||2060994||1||4
2411000802,2060994,2822349,1||2060994||1||13
2411000803,2062885,1601389,1||2062885||1||2
2411000803,2062885,1604188,1||2062885||1||4
2411000803,2062885,1604342,1||2062885||1||3
2411000804,2062926,3145112,1||2062926||1||1
2411000805,2061197,874905,1||2061197||2||3
2411000807,2063127,4971320,1||2063127||1||1
2411000808,2062336,3144844,1||2062336||1||2
2411000808,2062336,3144845,1||2062336||1||3
2411000814,2063422,175153,1||2063422||1||3
2411000814,2063422,2544945,1||2063422||1||2
2411000815,2063567,2572978,1||2063567||1||1
2411000820,2063561,175153,1||2063561||1||1
2411000824,2057878,1010716,1||2057878||1||8
2411000824,2057878,2305855,1||2057878||1||6
2411000824,2057878,2836861,1||2057878||1||2
2411000824,2057878,3212120,1||2057878||1||7
2411000824,2057878,3824874,1||2057878||1||5
2411000824,2057878,5440271,1||2057878||1||1
2411000824,2057878,6196587,1||2057878||1||3
2411000831,2063485,2086862,1||2063485||1||2
2411000838,2064291,1721591,1||2064291||1||2
2411000838,2064291,3786180,1||2064291||1||1
2411000842,2064249,2542161,1||2064249||1||1
2411000844,2063398,2532065,1||2063398||1||11
2411000844,2063398,3104915,1||2063398||1||13
2411000844,2063398,3737480,1||2063398||1||10
2411000844,2063398,3749267,1||2063398||1||7
2411000844,2063398,3786117,1||2063398||1||12
2411000844,2063398,4757811,1||2063398||1||8
2411000844,2063398,5753300,1||2063398||1||3
2411000844,2063398,5753404,1||2063398||1||1
2411000845,2059181,2345360,1||2059181||2||3
2411000846,2064512,1721200,1||2064512||1||4
2411000846,2064512,1721201,1||2064512||1||3
2411000846,2064512,5819919,1||2064512||1||6
2411000846,2064512,5819920,1||2064512||1||7
2411000847,2064567,1196313,1||2064567||1||5
2411000847,2064567,1580604,1||2064567||1||2
2411000847,2064567,4986623,1||2064567||1||6
2411000847,2064567,5752976,1||2064567||1||7
2411000847,2064567,5753837,1||2064567||1||1
2411000847,2064567,5754537,1||2064567||1||8
2411000848,2064732,1196067,1||2064732||1||2
2411000848,2064732,2307305,1||2064732||1||1
2411000849,2064789,1596110,1||2064789||1||2
2411000851,2064761,2232027,1||2064761||1||5
2411000851,2064761,2816317,1||2064761||1||3
2411000851,2064761,3118935,1||2064761||1||4
2411000851,2064761,3223507,1||2064761||1||2
2411000851,2064761,5454472,1||2064761||1||1
2411000852,2031854,2541954,1||2031854||2||6
2411000852,2031854,3223507,1||2031854||2||7
2411000854,2031640,2345298,1||2031640||3||2
2411000854,2031640,4829241,1||2031640||3||4
2411000857,2065009,2366227,1||2065009||1||1
2411000857,2065009,5440271,1||2065009||1||2
2411000858,2065173,5994187,1||2065173||1||1
2411000859,2065232,2574940,1||2065232||1||1
2411000859,2065232,2835797,1||2065232||1||2
2411000860,2065137,1023280,1||2065137||1||1
2411000861,2065428,2798117,1||2065428||1||2
2411000861,2065428,5994187,1||2065428||1||1
2411000862,2065448,2303745,1||2065448||1||1
2411000864,2065510,2813078,1||2065510||1||1
2411000864,2065510,3736731,1||2065510||1||3
2411000864,2065510,5753837,1||2065510||1||2
2411000865,2045591,2295543,1||2045591||1||4
2411000865,2045591,2299365,1||2045591||1||3
2411000865,2045591,2524642,1||2045591||1||2
2411000865,2045591,3224381,1||2045591||1||6
2411000865,2045591,5695405,1||2045591||1||5
2411000868,2065664,2816569,1||2065664||1||1
2411000870,2065697,3211655,1||2065697||1||1
2411000872,2065810,3103920,1||2065810||1||1
2411000873,2065891,5033001,1||2065891||1||1
2411000876,2064442,3793362,1||2064442||1||1
2411000877,2065459,2818196,1||2065459||1||2
2411000877,2065459,3199532,1||2065459||1||6
2411000877,2065459,3223507,1||2065459||1||9
2411000877,2065459,3224741,1||2065459||1||1
2411000877,2065459,3751261,1||2065459||1||8
2411000877,2065459,3786120,1||2065459||1||4
2411000877,2065459,4806664,1||2065459||1||3
2411000877,2065459,4985016,1||2065459||1||5
2411000880,2065943,2532077,1||2065943||1||2
2411000880,2065943,2932182,1||2065943||1||6
2411000880,2065943,3737437,1||2065943||1||1
2411000880,2065943,3749312,1||2065943||1||7
2411000880,2065943,3749316,1||2065943||1||8
2411000880,2065943,3757628,1||2065943||1||4
2411000881,2056110,5706242,1||2056110||1||2
2411000883,2066204,2541954,1||2066204||1||2
2411000883,2066204,3223507,1||2066204||1||3
2411000883,2066204,3734355,1||2066204||1||1
2411000883,2066204,3749178,1||2066204||1||4
2411000883,2066204,3749335,1||2066204||1||5
2411000884,2066263,3223507,1||2066263||1||2
2411000884,2066263,3285512,1||2066263||1||1
2411000888,2066314,1579619,1||2066314||1||1
2411000889,2066294,2228249,1||2066294||1||2
2411000889,2066294,2542316,1||2066294||1||1
2411000891,2066394,2836814,1||2066394||1||1
2411000894,2056110,5706242,1||2056110||2||2
2411000899,2066719,1051467,1||2066719||1||2
2411000904,2066906,5767015,1||2066906||1||1
2411000905,2066912,5767015,1||2066912||1||2
2411000906,2067160,1596174,1||2067160||1||1
2411000911,2066788,1050529,1||2066788||1||5
2411000912,2067297,8687,1||2067297||1||1
2411000913,2067323,2366227,1||2067323||1||1
2411000916,2067220,4766505,1||2067220||1||1
2411000923,2067442,2816381,1||2067442||1||1
2411000926,2061844,5035385,1||2061844||1||1
2411000927,2066070,1252924,1||2066070||1||1
2411000927,2066070,1622261,1||2066070||1||16
2411000927,2066070,2299188,1||2066070||1||29
2411000927,2066070,2564771,1||2066070||1||7
2411000927,2066070,2573576,1||2066070||1||30
2411000927,2066070,2795482,1||2066070||1||25
2411000927,2066070,2835837,1||2066070||1||17
2411000927,2066070,2842452,1||2066070||1||9
2411000927,2066070,2845249,1||2066070||1||22
2411000927,2066070,3104705,1||2066070||1||26
2411000927,2066070,3155525,1||2066070||1||4
2411000927,2066070,3157590,1||2066070||1||20
2411000927,2066070,4757219,1||2066070||1||3
2411000927,2066070,5674679,1||2066070||1||23
2411000927,2066070,5674700,1||2066070||1||24
2411000927,2066070,5701602,1||2066070||1||28
2411000927,2066070,5705997,1||2066070||1||31
2411000927,2066070,5817362,1||2066070||1||12
2411000927,2066070,5930794,1||2066070||1||21
2411000929,2067906,2297409,1||2067906||1||3
2411000929,2067906,3793362,1||2067906||1||2
2411000929,2067906,4757836,1||2067906||1||1
2411000930,2067841,1720054,1||2067841||1||1
2411000931,2067702,2797347,1||2067702||1||3
2411000931,2067702,2800114,1||2067702||1||1
2411000943,2067999,2800141,1||2067999||1||4
2411000943,2067999,2859856,1||2067999||1||5
2411000945,2065943,3749316,1||2065943||2||8
2411000947,2052412,23706,1||2052412||2||1
2411000953,2057964,2652173,1||2057964||1||1
2411000954,2068481,2298417,1||2068481||1||4
2411000954,2068481,3737481,1||2068481||1||3
2411000954,2068481,3749258,1||2068481||1||1
2411000956,2068549,2530607,1||2068549||1||1
2411000967,2068466,1622813,1||2068466||1||2
2411000967,2068466,4766947,1||2068466||1||3
2411000977,2069076,2798117,1||2069076||1||2
2411000977,2069076,3152630,1||2069076||1||1
2411000977,2069076,3224457,1||2069076||1||3
2411000982,2069153,2524958,1||2069153||1||1
2411000985,2069176,2297409,1||2069176||1||1
2411000988,2068681,817286,1||2068681||1||2
2411000988,2068681,828325,1||2068681||1||3
2411000988,2068681,1199948,1||2068681||1||1
2411000988,2068681,2229266,1||2068681||1||5
2411000988,2068681,2571640,1||2068681||1||4
2411000988,2068681,2809362,1||2068681||1||6
2411000990,2069538,2246307,1||2069538||1||2
2411000990,2069538,2818841,1||2069538||1||1
2411000991,2069699,2836551,1||2069699||1||2
2411000992,2069781,4985,1||2069781||1||7
2411000992,2069781,2226302,1||2069781||1||2
2411000992,2069781,2530211,1||2069781||1||5
2411000992,2069781,2818614,1||2069781||1||1
2411000992,2069781,3223507,1||2069781||1||8
2411001004,2070135,1579438,1||2070135||1||3
2411001004,2070135,2246307,1||2070135||1||1
2411001004,2070135,2818841,1||2070135||1||2
2411001007,2070497,2574876,1||2070497||1||1
2411001007,2070497,2798117,1||2070497||1||3
2411001007,2070497,5994187,1||2070497||1||2
2411001008,2070163,1009188,1||2070163||1||1
2411001008,2070163,1012788,1||2070163||1||2
2411001008,2070163,1211306,1||2070163||1||3
2411001012,2070445,4799024,1||2070445||3||1
2411001015,2066677,5706023,1||2066677||1||2
2411001015,2066677,6197722,1||2066677||1||1
2411001017,2070897,3149818,1||2070897||1||2
2411001017,2070897,4829144,1||2070897||1||1
2411001017,2070897,5693473,1||2070897||1||3
2411001022,2069959,1196449,1||2069959||1||15
2411001022,2069959,2257563,1||2069959||1||14
2411001022,2069959,2532077,1||2069959||1||2
2411001022,2069959,2541954,1||2069959||1||8
2411001022,2069959,2573441,1||2069959||1||10
2411001022,2069959,2844557,1||2069959||1||4
2411001022,2069959,3223507,1||2069959||1||9
2411001022,2069959,3223507,1||2069959||1||12
2411001022,2069959,3526158,1||2069959||1||16
2411001022,2069959,3737437,1||2069959||1||1
2411001022,2069959,3749178,1||2069959||1||3
2411001022,2069959,3749276,1||2069959||1||7
2411001022,2069959,3749293,1||2069959||1||6
2411001022,2069959,3749335,1||2069959||1||5
2411001022,2069959,5451866,1||2069959||1||11
2411001024,2071214,1579354,1||2071214||1||1
2411001027,2071337,861980,1||2071337||1||1
2411001028,2071330,1548551,1||2071330||1||1
2411001029,2071458,2237160,1||2071458||1||1
2411001029,2071458,2574823,1||2071458||1||2
2411001029,2071458,3737377,1||2071458||1||4
2411001029,2071458,3737419,1||2071458||1||3
2411001029,2071458,3737421,1||2071458||1||6
2411001029,2071458,3737424,1||2071458||1||5
2411001031,2072023,3102651,1||2072023||1||3
2411001039,2071665,2532077,1||2071665||1||6
2411001039,2071665,3223507,1||2071665||1||13
2411001039,2071665,3224688,1||2071665||1||7
2411001039,2071665,3455876,1||2071665||1||12
2411001039,2071665,3529837,1||2071665||1||9
2411001039,2071665,3737437,1||2071665||1||5
2411001039,2071665,3737479,1||2071665||1||4
2411001039,2071665,3749276,1||2071665||1||11
2411001039,2071665,3749330,1||2071665||1||3
2411001039,2071665,3749357,1||2071665||1||10
2411001039,2071665,3757628,1||2071665||1||8
2411001039,2071665,4806664,1||2071665||1||1
2411001039,2071665,4985016,1||2071665||1||2
2411001047,2065428,5994187,1||2065428||2||1
2411001048,2072076,5994187,1||2072076||1||1
2411001056,2072644,1012788,1||2072644||1||3
2411001058,2072640,2342480,1||2072640||1||1
2411001058,2072640,3249532,1||2072640||1||4
2411001063,2071314,79963,1||2071314||1||2
2411001063,2071314,1621794,1||2071314||1||7
2411001064,2073082,1581779,1||2073082||1||1
2411001064,2073082,1581780,1||2073082||1||2
2411001064,2073082,1581781,1||2073082||1||3
2411001064,2073082,1581811,1||2073082||1||4
2411001068,2073123,2297254,1||2073123||1||1
2411001072,2073292,2355251,1||2073292||1||1
2411001074,2073418,5435293,1||2073418||1||1
2411001076,2073343,5934674,1||2073343||1||1
2411001077,2066995,5691231,1||2066995||1||1
2411001079,2073590,21687,1||2073590||1||1
2411001079,2073590,1010716,1||2073590||1||3
2411001079,2073590,3212120,1||2073590||1||2
2411001090,2055314,5451866,1||2055314||2||7
2411001093,2073981,2836861,1||2073981||1||1
2411001096,2074036,2794924,1||2074036||1||1
2411001096,2074036,2836861,1||2074036||1||2
2411001097,2074079,2250020,1||2074079||1||1
2411001097,2074079,3223507,1||2074079||1||2
2411001107,2074495,2292540,1||2074495||1||1
2411001107,2074495,2797814,1||2074495||1||2
2411001111,2074405,1309689,1||2074405||1||1
2411001111,2074405,4829520,1||2074405||1||4
2411001116,2074647,1010391,1||2074647||1||3
2411001116,2074647,1962362,1||2074647||1||2
2411001116,2074647,5440271,1||2074647||1||1
2411001123,2073352,2566631,1||2073352||1||1
2411001128,2075140,3155747,1||2075140||1||1
2411001141,2075347,3144379,1||2075347||1||1
2411001144,2075481,2228249,1||2075481||1||1
2411001145,2074456,4986,1||2074456||1||1
2411001145,2074456,2845600,1||2074456||1||5
2411001145,2074456,3223507,1||2074456||1||2
2411001145,2074456,3737421,1||2074456||1||4
2411001145,2074456,3737423,1||2074456||1||6
2411001145,2074456,5433179,1||2074456||1||3
2411001147,2075582,2544945,1||2075582||1||1
2411001147,2075582,2544946,1||2075582||1||2
2411001147,2075582,2815663,1||2075582||1||4
2411001147,2075582,2818614,1||2075582||1||3
2411001147,2075582,5453045,1||2075582||1||5
2411001149,2075389,2532077,1||2075389||1||5
2411001149,2075389,3749276,1||2075389||1||3
2411001149,2075389,3749335,1||2075389||1||2
2411001154,2073416,1593830,1||2073416||1||3
2411001154,2073416,6211496,1||2073416||1||4
2411001158,2076146,2818841,1||2076146||1||1
2411001159,2076135,5440271,1||2076135||1||1
2411001160,2076237,2544945,1||2076237||1||3
2411001160,2076237,3223507,1||2076237||1||2
2411001160,2076237,4898582,1||2076237||1||1
2411001162,2076324,2345285,1||2076324||1||5
2411001162,2076324,3104301,1||2076324||1||1
2411001162,2076324,3287341,1||2076324||1||6
2411001163,2076344,3102651,1||2076344||1||1
2411001164,2076050,1196067,1||2076050||1||3
2411001164,2076050,2307305,1||2076050||1||1
2411001170,2076574,2304879,1||2076574||1||1
2411001173,2075502,3798497,1||2075502||1||1
2411001173,2075502,6211521,1||2075502||1||2
2411001181,2077049,2800138,1||2077049||1||1
2411001184,2077158,1011883,1||2077158||1||1
2411001186,2077288,5440271,1||2077288||1||1
2411001191,2077262,2097975,1||2077262||1||1
2411001192,2075849,3287944,1||2075849||1||1
2411001200,2077308,4988,1||2077308||1||4
2411001200,2077308,2816376,1||2077308||1||2
2411001200,2077308,2818608,1||2077308||1||1
2411001201,2055288,3163169,1||2055288||3||5
2411001202,2076196,2800324,1||2076196||1||2
2411001207,2077522,2350523,1||2077522||1||1
2411001208,2077835,2228760,1||2077835||1||1
2411001213,2077870,1200431,1||2077870||1||1
2411001217,2078208,1196067,1||2078208||1||1
2411001221,2078618,1196067,1||2078618||1||1
2411001223,2077663,2219836,1||2077663||1||2
2411001223,2077663,2366375,1||2077663||1||1
2411001223,2077663,2812357,1||2077663||1||3
2411001223,2077663,3224299,1||2077663||1||4
2411001225,2078812,2833650,1||2078812||1||1
2411001228,2078543,3223507,1||2078543||1||5
2411001228,2078543,3455876,1||2078543||1||4
2411001228,2078543,3749357,1||2078543||1||3
2411001230,2078818,3155747,1||2078818||1||1
2411001231,2078822,3155747,1||2078822||1||1
2411001232,2078826,3155747,1||2078826||1||1
2411001239,2078856,2844919,1||2078856||1||1
2411001240,2079125,2544947,1||2079125||1||2
2411001241,2079196,3102651,1||2079196||1||1
2411001241,2079196,5934674,1||2079196||1||2
2411001242,2079244,2228249,1||2079244||1||1
2411001242,2079244,2798716,1||2079244||1||3
2411001243,2079259,1010965,1||2079259||1||2
2411001245,2078874,3118491,1||2078874||1||2
2411001263,2079113,6211604,1||2079113||1||1
2411001304,2074161,5767015,1||2074161||1||1
2411001307,2066995,5691231,1||2066995||2||1
2411001307,2066995,5767015,1||2066995||2||3
2411001346,2083138,1595699,1||2083138||1||2
2411001382,2084472,3102651,1||2084472||1||1
2411001384,2084572,2798117,1||2084572||1||2
2411001384,2084572,5994187,1||2084572||1||1
2411001386,2084631,1615803,1||2084631||1||1
2411001387,2084662,3224491,1||2084662||1||1
2411001395,2085043,3288664,1||2085043||1||1
2411001399,2069781,2528321,1||2069781||3||6
2411001400,2069781,2530211,1||2069781||4||5
2411001401,2085193,1595804,1||2085193||1||4
2411001401,2085193,2572515,1||2085193||1||3
2411001401,2085193,4797506,1||2085193||1||2
2411001401,2085193,5934674,1||2085193||1||1
2411001403,2085384,1532967,1||2085384||1||1
2411001404,2085400,3211406,1||2085400||1||1
